web-scraper-order,web-scraper-start-url,ListingLink,ListingLink-href,YearBuilt,LotSize,PropertyDetails,beds,baths,size,date-sold,address,price,price-link
"1662855631-53","https://www.zillow.com/salvo-nc/sold/","27212 Spin Drift Rd, Salvo, NC 27972","https://www.zillow.com/homedetails/27212-Spin-Drift-Rd-Salvo-NC-27972/228617910_zpid/","2003","10,000 sqft","Property detailsParkingParking features: Off Street, Paved, UndergroundHas garage: YesPropertyPrivate pool: YesPool features: In Ground, Outdoor Pool, Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor Shower, Storage, Dry EntryPatio and porch details: Covered Decks, Screened Porch, Sun DeckFencing: FencedView description: Ocean, SoundWaterfront features: NoneHas waterview: YesWaterview: Ocean,SoundLotLot size: 10,000 sqftLot features: LevelOther property informationParcel number: 013213000Zoning description: s1","5","6","3,016","03/30/2022","27212 Spin Drift Rd, Salvo, NC 27972","$698,000","$698,000"
"1662855643-54","https://www.zillow.com/salvo-nc/sold/","27204 Spiritsail Ct, Salvo, NC 27972","https://www.zillow.com/homedetails/27204-Spiritsail-Ct-Salvo-NC-27972/228635056_zpid/","2005","0.34 Acres","Property detailsPropertyPrivate pool: YesExterior features: OtherView description: WaterHas waterview: YesWaterview: WaterLotLot size: 0.34 AcresOther property informationParcel number: 031137000","6","7.5","3,358","01/27/2020","27204 Spiritsail Ct, Salvo, NC 27972","$772,000","$772,000"
"1662855655-55","https://www.zillow.com/salvo-nc/sold/","25253 Lee Oneal Ln, Waves, NC 27982","https://www.zillow.com/homedetails/25253-Lee-Oneal-Ln-Waves-NC-27982/247062697_zpid/","1999","0.46 Acres","Property detailsParkingParking features: No Garage, PavedPropertyPrivate pool: YesPool features: Outdoor Pool, Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor ShowerPatio and porch details: Covered Decks, Sun DeckView description: OceanWaterfront features: Ocean Front, Beach AccessHas waterview: YesWaterview: OceanLotLot size: 0.46 AcresLot features: Adj to Park Serv./PreservOther property informationParcel number: 014266000Zoning description: R-1","8","7","4,265","06/11/2021","25253 Lee Oneal Ln, Waves, NC 27982","$995,000","$995,000"
"1662855666-56","https://www.zillow.com/salvo-nc/sold/","25288 Sea Vista Dr, Kitty Hawk, NC 27982","https://www.zillow.com/homedetails/25288-Sea-Vista-Dr-Kitty-Hawk-NC-27982/247062815_zpid/","1998","0.46 Acres","Property detailsPropertyPrivate pool: YesExterior features: OtherView description: WaterHas waterview: YesWaterview: WaterLotLot size: 0.46 AcresOther property informationParcel number: 014324214","7","6.5","3,160","05/04/2020","25288 Sea Vista Dr, Kitty Hawk, NC 27982","$638,000","$638,000"
"1662855678-57","https://www.zillow.com/salvo-nc/sold/","26062 Colony Dr, Salvo, NC 27972","https://www.zillow.com/homedetails/26062-Colony-Dr-Salvo-NC-27972/228617617_zpid/","1978","10,001 sqft","Property detailsParkingParking features: Garage - AttachedPropertyExterior features: OtherView description: WaterHas waterview: YesWaterview: WaterLotLot size: 10,001 sqftOther property informationParcel number: 012879000","3","2","864","10/03/2019","26062 Colony Dr, Salvo, NC 27972","$233,000","$233,000"
"1662855688-58","https://www.zillow.com/salvo-nc/sold/","26249 Wimble Shore Dr, Waves, NC 27982","https://www.zillow.com/homedetails/26249-Wimble-Shore-Dr-Waves-NC-27982/228617473_zpid/","1974","8,000 sqft","Property detailsPropertyExterior features: OtherView description: WaterHas waterview: YesWaterview: WaterLotLot size: 8,000 sqftOther property informationParcel number: 012792000","3","2","1,984","10/10/2019","26249 Wimble Shore Dr, Waves, NC 27982","$397,000","$397,000"
"1662855699-59","https://www.zillow.com/salvo-nc/sold/","26210 Bosun Ct, Salvo, NC 27972","https://www.zillow.com/homedetails/26210-Bosun-Ct-Salvo-NC-27972/228617650_zpid/","2003","No Data","Property detailsParkingParking features: Carport, UndergroundHas garage: YesCarport: YesPropertyPrivate pool: YesPool features: Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor Shower, Dry EntryPatio and porch details: Covered Decks, Sun DeckView description: OceanWaterfront features: NoneHas waterview: YesWaterview: OceanLotLot features: Cul-De-Sac, LevelOther property informationParcel number: 012916000Zoning description: Res","5","5","2,614","07/20/2022","26210 Bosun Ct, Salvo, NC 27972","$750,000","$750,000"
"1662855709-60","https://www.zillow.com/salvo-nc/sold/","27242 Sand St, Salvo, NC 27972","https://www.zillow.com/homedetails/27242-Sand-St-Salvo-NC-27972/247063350_zpid/","1978","0.68 Acres","Property detailsParkingParking features: Off StreetPropertyPool features: NoneExterior features: StorageView description: Ocean, SoundWaterfront features: Semi-Oceanfront (2nd row)Has waterview: YesWaterview: Ocean,SoundLotLot size: 0.68 AcresLot features: Cul-De-Sac, LevelOther property informationParcel number: 028338000Zoning description: Res","2","1","640","02/15/2022","27242 Sand St, Salvo, NC 27972","$305,000","$305,000"
"1662855720-61","https://www.zillow.com/salvo-nc/sold/","26653 Colony Dr, Salvo, NC 27972","https://www.zillow.com/homedetails/26653-Colony-Dr-Salvo-NC-27972/308901822_zpid/","1978","10,500 sqft","Property detailsPropertyPrivate pool: YesExterior features: OtherLotLot size: 10,500 sqftOther property informationParcel number: 013128000","4","2.5","1,560","09/24/2020","26653 Colony Dr, Salvo, NC 27972","$460,000","$460,000"
"1662855731-62","https://www.zillow.com/salvo-nc/sold/","27211 Spin Drift Rd, Rodanthe, NC 27968","https://www.zillow.com/homedetails/27211-Spin-Drift-Rd-Rodanthe-NC-27968/336985572_zpid/","2020","10,000 sqft","Property detailsPropertyExterior features: OtherView description: WaterHas waterview: YesWaterview: WaterLotLot size: 10,000 sqftOther property informationParcel number: 013210003","2","2","988","02/11/2021","27211 Spin Drift Rd, Rodanthe, NC 27968","$278,500","$278,500"
"1662855742-63","https://www.zillow.com/salvo-nc/sold/","26222 Rampart St LOT 57, Salvo, NC 27972","https://www.zillow.com/homedetails/26222-Rampart-St-LOT-57-Salvo-NC-27972/2085385434_zpid/","","","","","","","08/25/2021","26222 Rampart St LOT 57, Salvo, NC 27972","$79,900",""
"1662855754-64","https://www.zillow.com/salvo-nc/sold/","27222 N Sunrise Ct LOT 11, Salvo, NC 27972","https://www.zillow.com/homedetails/27222-N-Sunrise-Ct-LOT-11-Salvo-NC-27972/2076055490_zpid/","2005","0.34 Acres","Property detailsParkingParking features: Carport, Off Street, Paved, UndergroundHas garage: YesCarport: YesPropertyPrivate pool: YesPool features: Custom, In Ground, Outdoor Pool, Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Lighting, Dry EntryPatio and porch details: Covered Decks, Sun DeckView description: Ocean, SoundWaterfront features: Semi-Oceanfront (2nd row), Beach AccessHas waterview: YesWaterview: Ocean,SoundLotLot size: 0.34 AcresLot features: Cul-De-Sac, LevelOther property informationZoning description: Res","6","8","3,296","11/06/2020","27222 N Sunrise Ct LOT 11, Salvo, NC 27972","$838,000","$838,000"
"1662855766-65","https://www.zillow.com/salvo-nc/sold/","26229 Cutlass Ln, Salvo, NC 27972","https://www.zillow.com/homedetails/26229-Cutlass-Ln-Salvo-NC-27972/228617688_zpid/","2005","0.25 Acres","Property detailsParkingParking features: Off Street, PavedPropertyPrivate pool: YesPool features: In Ground, Outdoor Pool, Private Pool, PrivateSpa included: YesSpa features: Private, Jet TubExterior features: Lighting, Outdoor Shower, Dry EntryPatio and porch details: Covered Decks, Screened Porch, Sun DeckView description: Ocean, SoundWaterfront features: Semi-Oceanfront (2nd row), Beach AccessHas waterview: YesWaterview: Ocean,SoundLotLot size: 0.25 AcresLot features: Corner Lot, LevelOther property informationParcel number: 012964000Zoning description: Res","5","8","3,963","09/10/2021","26229 Cutlass Ln, Salvo, NC 27972","$890,000","$890,000"
"1662855777-66","https://www.zillow.com/salvo-nc/sold/","26719 State Highway 12, Salvo, NC 27972","https://www.zillow.com/homedetails/26719-State-Highway-12-Salvo-NC-27972/86652078_zpid/","2002","10,000 sqft","Property detailsParkingParking features: Off Street, UndergroundHas garage: YesPropertyPool features: NoneSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor Shower, Dry EntryPatio and porch details: Covered DecksWaterfront features: More than 5th rowLotLot size: 10,000 sqftLot size dimensions: 10000Lot features: LevelOther property informationParcel number: 013066000Zoning description: Res","3","2","1,339","03/22/2022","26719 State Highway 12, Salvo, NC 27972","$425,000","$425,000"
"1662855789-67","https://www.zillow.com/salvo-nc/sold/","26153 Galleon Dr, Salvo, NC 27972","https://www.zillow.com/homedetails/26153-Galleon-Dr-Salvo-NC-27972/228617667_zpid/","1989","10,000 sqft","Property detailsParkingParking features: Carport, Off Street, PavedCarport: YesPropertyPool features: NoneExterior features: Lighting, Outdoor ShowerPatio and porch details: Covered Decks, Sun Deck, Roof Top DeckView description: SoundWaterfront features: More than 5th row, Beach AccessHas waterview: YesWaterview: SoundLotLot size: 10,000 sqftLot features: Level, LandscapedOther property informationParcel number: 012939000Zoning description: Res","3","2","1,120","07/03/2021","26153 Galleon Dr, Salvo, NC 27972","$415,000","$415,000"
"1662855801-68","https://www.zillow.com/salvo-nc/sold/","26204 Jolly Roger Rd, Salvo, NC 27972","https://www.zillow.com/homedetails/26204-Jolly-Roger-Rd-Salvo-NC-27972/228617767_zpid/","2007","3,192 sqft","Property detailsParkingParking features: Off Street, PavedPropertyPrivate pool: YesPool features: In Ground, Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor ShowerPatio and porch details: Covered Decks, Sun DeckWaterfront features: More than 5th row, Beach AccessLotLot size: 3,192 sqftLot features: Corner LotOther property informationParcel number: 013062000Zoning description: RES","5","7","3,192","06/08/2022","26204 Jolly Roger Rd, Salvo, NC 27972","$700,000","$700,000"
"1662855812-69","https://www.zillow.com/salvo-nc/sold/","26315 Galleon Dr, Salvo, NC 27972","https://www.zillow.com/homedetails/26315-Galleon-Dr-Salvo-NC-27972/228617724_zpid/","2005","No Data","Property detailsPropertyPool features: NonePatio and porch details: Covered DecksView description: Ocean, SoundWaterfront features: More than 5th rowHas waterview: YesWaterview: Ocean,SoundOther property informationParcel number: 01301600001Zoning description: res","5","6","3,205","09/17/2021","26315 Galleon Dr, Salvo, NC 27972","$500,000","$500,000"
"1662855824-70","https://www.zillow.com/salvo-nc/sold/","27199 Sunset Ct LOT 43, Salvo, NC 27972","https://www.zillow.com/homedetails/27199-Sunset-Ct-LOT-43-Salvo-NC-27972/2099896517_zpid/","","","","","","","06/03/2021","27199 Sunset Ct LOT 43, Salvo, NC 27972","$78,000","$78,000"
"1662855833-71","https://www.zillow.com/salvo-nc/sold/","27212 Sea Chest Ct LOT 30, Salvo, NC 27972","https://www.zillow.com/homedetails/27212-Sea-Chest-Ct-LOT-30-Salvo-NC-27972/2085370010_zpid/","","","","","","","08/24/2020","27212 Sea Chest Ct LOT 30, Salvo, NC 27972","$85,000","$85,000"
"1662855845-72","https://www.zillow.com/salvo-nc/sold/","0 Bosun Ct LOT 18-D, Salvo, NC 27972","https://www.zillow.com/homedetails/0-Bosun-Ct-LOT-18-D-Salvo-NC-27972/2069592787_zpid/","","","","","","","10/19/2021","0 Bosun Ct LOT 18-D, Salvo, NC 27972","$95,000","$95,000"
"1662855857-73","https://www.zillow.com/salvo-nc/sold/","25219 Bold Dune Dr, Waves, NC 27982","https://www.zillow.com/homedetails/25219-Bold-Dune-Dr-Waves-NC-27982/250038228_zpid/","1986","10,000 sqft","Property detailsParkingParking features: Paved, Off Street, UndergroundHas garage: YesPropertyPool features: NoneExterior features: Lighting, Outdoor ShowerPatio and porch details: Screened Porch, Sun DeckView description: SoundWaterfront features: More than 5th row, Beach AccessHas waterview: YesWaterview: SoundLotLot size: 10,000 sqftLot features: LevelOther property informationParcel number: 011637004Zoning description: Res","4","3","1,564","02/04/2022","25219 Bold Dune Dr, Waves, NC 27982","$423,500","$423,500"
"1662855868-74","https://www.zillow.com/salvo-nc/sold/","25213 La Waves Dr, Waves, NC 27982","https://www.zillow.com/homedetails/25213-La-Waves-Dr-Waves-NC-27982/2072195306_zpid/","","","","","","","06/03/2021","25213 La Waves Dr, Waves, NC 27982","$690,000","$690,000"
"1662855881-75","https://www.zillow.com/salvo-nc/sold/","25199 Sea Isle Hills Ct LOT 1, Waves, NC 27982","https://www.zillow.com/homedetails/25199-Sea-Isle-Hills-Ct-LOT-1-Waves-NC-27982/2076054658_zpid/","1996","No Data","Property detailsParkingParking features: Off Street, PavedPropertyPrivate pool: YesPool features: In Ground, Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor ShowerPatio and porch details: Covered Decks, Screened Porch, Sun DeckView description: Ocean, SoundWaterfront features: 2 - lots from oceanfront (3rd ro, Beach Access, Boardwalk to BeachHas waterview: YesWaterview: Ocean,SoundLotLot features: Cul-De-Sac, LevelOther property informationZoning description: Res","6","6","3,346","12/10/2020","25199 Sea Isle Hills Ct LOT 1, Waves, NC 27982","$650,000","$650,000"
"1662855892-76","https://www.zillow.com/salvo-nc/sold/","26240 Wimble Shores Dr, Salvo, NC 27972","https://www.zillow.com/homedetails/26240-Wimble-Shores-Dr-Salvo-NC-27972/228617487_zpid/","1971","No Data","Property detailsParkingParking features: No Garage, Off Street, UnpavedPropertyPool features: NoneExterior features: Outdoor Shower, StoragePatio and porch details: Sun DeckView description: Salt MarshWaterfront features: More than 5th row, Beach AccessHas waterview: YesWaterview: Salt MarshLotLot features: LevelOther property informationParcel number: 012804000Zoning description: S-1","2","2","1,114","03/24/2021","26240 Wimble Shores Dr, Salvo, NC 27972","$298,000","$298,000"
"1662855910-77","https://www.zillow.com/salvo-nc/sold/","26753 Colony Dr LOT 36, Salvo, NC 27972","https://www.zillow.com/homedetails/26753-Colony-Dr-LOT-36-Salvo-NC-27972/2077291518_zpid/","","","","","","","12/23/2020","26753 Colony Dr LOT 36, Salvo, NC 27972","$140,000","$140,000"
"1662855920-78","https://www.zillow.com/salvo-nc/sold/","25199 Sea Isle Hills Ct, Waves, NC 27982","https://www.zillow.com/homedetails/25199-Sea-Isle-Hills-Ct-Waves-NC-27982/247062702_zpid/","1996","0.37 Acres","Property detailsPropertyPrivate pool: YesSpa included: YesExterior features: OtherView description: WaterHas waterview: YesWaterview: WaterLotLot size: 0.37 AcresOther property informationParcel number: 014270001","6","6","3,346","12/10/2020","25199 Sea Isle Hills Ct, Waves, NC 27982","$650,000","$650,000"
"1662855930-79","https://www.zillow.com/salvo-nc/sold/","27218 Sea Chest, Salvo, NC 27968","https://www.zillow.com/homedetails/27218-Sea-Chest-Salvo-NC-27968/2078479498_zpid/","","","","","","","07/24/2020","27218 Sea Chest, Salvo, NC 27968","$85,000","$85,000"
"1662855940-80","https://www.zillow.com/salvo-nc/sold/","27013 3rd St, Salvo, NC 27972","https://www.zillow.com/homedetails/27013-3rd-St-Salvo-NC-27972/86651698_zpid/","1985","","Property detailsPropertyExterior features: OtherView description: WaterHas waterview: YesWaterview: WaterLotLot size: 9,500 sqftOther property informationParcel number: 013344000","3","1.5","720","05/11/2021","27013 3rd St, Salvo, NC 27972","$155,000","$155,000"
"1662855964-81","https://www.zillow.com/salvo-nc/sold/","25263 Sea Vista Dr, Kitty Hawk, NC 27982","https://www.zillow.com/homedetails/25263-Sea-Vista-Dr-Kitty-Hawk-NC-27982/247062804_zpid/","2002","0.34 Acres","Property detailsPropertyPrivate pool: YesExterior features: OtherLotLot size: 0.34 AcresOther property informationParcel number: 014324202","6","5.5","2,973","02/19/2021","25263 Sea Vista Dr, Kitty Hawk, NC 27982","$808,000","$808,000"
"1662855974-82","https://www.zillow.com/salvo-nc/sold/","27091 5th St, Salvo, NC 27972","https://www.zillow.com/homedetails/27091-5th-St-Salvo-NC-27972/228618013_zpid/","1990","10,001 sqft","Property detailsParkingTotal spaces: 4Parking features: Carport, Off-streetPropertyPrivate pool: YesSpa included: YesExterior features: Cement / ConcreteView description: WaterHas waterview: YesWaterview: WaterLotLot size: 10,001 sqftOther property informationParcel number: 013355000","4","3","1,722","06/10/2020","27091 5th St, Salvo, NC 27972","$345,000","$345,000"
